"room_id","topic","duplicate_statement_id","duplicate_text","duplicate_timestamp","target_statement_id","target_text","target_timestamp","similarity","target_was_already_duplicate"
"fksripew6vimocyncyw","Scalability test room","k61ec6dpm2mocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041755605","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","3mruwwhgz8xmocyndpg","Community gardens strengthen neighborhood social bonds","1777041758298","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","bb7loeq5z5vmocyndpg","Street parking fees should fund public transportation","1777041762940","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","mn2yjebqgnmocyndph","Community gardens strengthen neighborhood social bonds","1777041769711","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","f22ob6bqdesmocyndpg","Electric vehicle charging should be publicly funded","1777041770396","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","ze5cxo4fyvmocyndpg","Street parking fees should fund public transportation","1777041773518","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","15lxfy0icaimocyndpg","Community gardens strengthen neighborhood social bonds","1777041775175","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","zmwoxkk22nmmocyndph","Trees on residential streets should be protected by law","1777041776376","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"43rmfvxw9wjmoaizr4y","What are your most favorite Civic Tech DC venues?","tapn1b5meemoaizr6n","Love the creative vibe of Taoti Creative","1776890949215","fa34pfk93dumoaizr6n","Taoti Creative","1776890949215","0.891206","false"
"544gmrlcbhdmo8zj347","What went well and poorly at the Apr 18 Ridglan rescue?","8io1p6whg6imofvegam","The organizing committee should have done a better job of hearing other activists’ concerns _during_ the action.","1777214121214","e0410i8tqgmofvea66","The organizing committee should have done a better job of hearing other activists’ concerns before the action.","1777214113278","0.940374","false"
"544gmrlcbhdmo8zj347","What went well and poorly at the Apr 18 Ridglan rescue?","lb4urwdgblamofvfknu","We appeared nonviolent to the public at the April 18 action.","1777214173530","tky7fk6e2jmofvetv8","I consider the April 18 action a success.","1777214138804","0.850792","false"
"544gmrlcbhdmo8zj347","What went well and poorly at the Apr 18 Ridglan rescue?","xl5yhjjcozmofx9x7l","We should have gone on Friday night, before law enforcement set up at the site","1777217269089","e0410i8tqgmofvea66","The organizing committee should have done a better job of hearing other activists’ concerns before the action.","1777214113278","0.80754","false"
"544gmrlcbhdmo8zj347","What went well and poorly at the Apr 18 Ridglan rescue?","rmwyfjg5d6mofxa0z2","We should have kept to the plan of going on Sunday, April 19 so we could have more training with our teams.","1777217273966","xnfut3hbcllmofvffhx","We did not have sufficient training for the April 18 action; it would have been better to wait.","1777214166837","0.847158","false"
"4ah5tkq8f2omo1fb1oe","What do you do about plants that attract many insects","vca5s6czzymo1fb1qb","Move them if they pose a genuine risk","1776340562051","2v9eip351pvmo1fb1qb","Prioritize safety, remove them if necessary","1776340562051","0.820153","false"
"gw764z9ddermnxlpejr","Should we pedestrianize 17th St from Q to P?","aywwqybbxwemnxlpele","I want to see even more than those two blocks pedestrianized","1776109444898","5qtvaudflkfmnxlpele","Yes! I'm in favor of pedestrianizing","1776109444898","0.815331","false"
"cacel9mwxnlmnrql5th","Should users be able to record rants with their voice on heard.vote?","cn04iq9iziumnrql5ur","I wanna be able to record rants with my voice on the website.","1775754847971","48oyjbjrsufmnrql5ur","I wanna be able to record rants with my voice on heard.vote.","1775754847971","0.903449","false"
"x2a7vef3aqimnqenwfk","Should our city invest more in public transportation?","eashwurbzsdmnqeoyre","sdfsdf sdf sdf sdfd","1775674403834","a9cg9kizxbkmnqeohw1","testsdfsdf sdf dsf","1775674381969","0.858733","false"
"x2a7vef3aqimnqenwfk","Should our city invest more in public transportation?","mvgaeyxk1jmnqfoudq","sdfsdfsf","1775676077774","a9cg9kizxbkmnqeohw1","testsdfsdf sdf dsf","1775674381969","0.82378","false"
"alcy5yxumhemndjaeev","What do you prioritize in noodle texture?","podro9cljhlmndjaek6","The chewiness of instant noodles is unmatched","1774896062262","wz52v15vfxmndjaek5","Chewier, firmer noodles offer a more satisfying bite","1774896062261","0.803726","false"
"alcy5yxumhemndjaeev","What do you prioritize in noodle texture?","tf339uglknmndjaek6","Softer noodles absorb flavors better, enhancing taste","1774896062262","wz52v15vfxmndjaek5","Chewier, firmer noodles offer a more satisfying bite","1774896062261","0.81467","false"
"5ei10ls6avmn7nvp5u","I think dogs should be able to vote","zb0exl5j9rimn7nvp7w","Dogs cannot effectively specifically communicate with humans and so they should not be permitted to participate in democracy","1774540977260","xa6iopi85trmn7nvp7w","Dogs inhabit the same public spaces as humans do, and have demonstrable wants and needs - they should vote","1774540977260","0.823154","false"
"rwkt9fcwmgjmn5jwq42","Should our city invest more in public transportation?","83162nfj8komn5lbfex","sdfsf","1774415739849","v6t5fnystrmn5l7bij","sdfsfs","1774415548171","0.840656","false"
"h65hd3lpszmn35m1k7","Should the 14th St Trader Joe's limit parking lot use?","0njoxpw9givmmn5i4cuz","asdasdsad","1774410371099","c6h11gwv3zimn5i49dx","asdaasda","1774410366597","0.830784","false"
"aocxafg7tnpmmv7j6sh","Should we install a parklet at 17th and Q ?","wbp0895l25qmmv7j6uk","I'm in favor of installing the parklet","1773787925612","b2p7lgpflutmmv7j6uk","The parklet would make the area feel safer and more welcoming","1773787925612","0.860376","false"
"emvdq8ba2c9mmp8b4dp","How can we do composting more effectively in Kalorama Park?","tqzqcfpuakmmp8b4oe","I'm in favor of improving the compost area in Kalorama Park","1773426432110","011vsxcqah6wjmmp8b4oe","I'm in favor of moving the compost near the rec center","1773426432110","0.840896","false"
"4b7juueeot1mmmouc57","What projects are you most excited about that you're not on?","gpxevue7o07mmmqn2aj","mental health and ai!","1773275823451","ilitmyvoqommmoucfo","Mental Health and AI","1773272803956","0.899974","false"
"1m6smp6xd4jmme72uls","Should Heard be open source?","za8b2puusbmmfbi4r8","Consider partial open source for now? Could be a good balance of trust while thinking of models to monetize. Can always go full open source anytime","1772827135892","7ox78rbvvibmmedcacv","I think it should be open source. Certainly there are monetization risks and nontrivial ones at that. But I think if you're trying to build public trust, open source is a strong way to do it.","1772769756271","0.832389","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","5ksy85lpj1dmme13wcz","The Civic Hub should help new civic initiatives emerge and find collaborators.","1772749209491","0szmw9gxksamme13wcz","The Civic Hub should serve as a neutral meeting ground where organizations can share what they are working on and find opportunities to align.","1772749209491","0.863047","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","5xj2vz41mglmme13wcz","The Civic Hub should primarily support individual civic participation rather than trying to coordinate organizations.","1772749209491","0szmw9gxksamme13wcz","The Civic Hub should serve as a neutral meeting ground where organizations can share what they are working on and find opportunities to align.","1772749209491","0.839888","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","89xo3ze7s08mme13wcz","The Civic Hub should primarily support neighborhood-level organizing and collaboration.","1772749209491","0szmw9gxksamme13wcz","The Civic Hub should serve as a neutral meeting ground where organizations can share what they are working on and find opportunities to align.","1772749209491","0.832568","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","a5ly0jm5rlimme13wcz","The Civic Hub should be a place where people practice democratic processes like deliberation, dialogue, and collaborative decision-making.","1772749209491","0szmw9gxksamme13wcz","The Civic Hub should serve as a neutral meeting ground where organizations can share what they are working on and find opportunities to align.","1772749209491","0.810416","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","c417yjblfi6mme13wcz","The Civic Hub should help people learn practical civic skills such as facilitation, organizing, and democratic participation.","1772749209491","75etyzgj9jmmme13wcz","The Civic Hub should help people work together to solve real civic problems facing the East Bay.","1772749209491","0.803099","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","cpikigk9henmme13wcz","The Civic Hub should act as an incubator for new civic initiatives that emerge from the community.","1772749209491","0szmw9gxksamme13wcz","The Civic Hub should serve as a neutral meeting ground where organizations can share what they are working on and find opportunities to align.","1772749209491","0.818016","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","e87eos6e4ecmme13wcz","The most important role of the Civic Hub is building relationships and trust across the civic ecosystem.","1772749209491","0szmw9gxksamme13wcz","The Civic Hub should serve as a neutral meeting ground where organizations can share what they are working on and find opportunities to align.","1772749209491","0.833246","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","jauc2mauj4mme13wcz","The East Bay Civic Hub should actively include participants and organizations from across the East Bay, not primarily Oakland.","1772749209491","75etyzgj9jmmme13wcz","The Civic Hub should help people work together to solve real civic problems facing the East Bay.","1772749209491","0.840621","false"
"9s9n47i3m9mmme13w27","What role could the East Bay Civic Hub play that would make it genuinely worthwhile for you to participate?","ju4aofevxqfmme13wcz","The Civic Hub should help connect organizations working on related civic issues so they can collaborate instead of duplicating efforts.","1772749209491","0szmw9gxksamme13wcz","The Civic Hub should serve as a neutral meeting ground where organizations can share what they are working on and find opportunities to align.","1772749209491","0.898696","false"
